Crack Ratio,Edge Count,Contrast,Correlation,Energy,Homogeneity,Label
0.04630402297735256,1250,68.92941795641495,0.9039005006613607,0.9114299638665818,0.9264261859958708,1
0.007626773273302412,181,90.82534793965148,0.7988457056154985,0.9911310324816033,0.9918666603576183,0
0.05499815637796193,830,163.0505243460294,0.8393714997092915,0.9402763717559028,0.9457067746931271,1
0.01372042927283666,406,124.7685080503684,0.7938845703120793,0.9837435741261095,0.9856150208103125,0
0.09055095189116807,1246,153.8503372188219,0.876195207711083,0.9010589309510166,0.9125477238225117,1
0.2477439888218285,1171,126.4393395968968,0.9834482377665762,0.7476610008086566,0.8434491888502964,1
0.09843001028547031,1056,126.4380530973451,0.9249589220948639,0.8976297750462655,0.9160402466365346,1
0.001125579770614605,38,12.0704845814978,0.7795942333477904,0.9986355419073765,0.9988381644741929,0
0.05457121232703914,958,55.20718490507193,0.8804142637331739,0.9384054722269014,0.947069937423565,1
0.004987482776688854,124,59.92216677712371,0.8339027466050324,0.9943082671251572,0.9949648047601697,0
0.008053717324225194,234,101.2644341351214,0.7809896666152693,0.9903124165287134,0.9911152709456879,0
0.208950299831163,1467,89.42774160851431,0.9902181522399955,0.6788362998977099,0.7642010172793895,1
0.1228240408313765,972,79.75305056333087,0.9637575777122153,0.8748871272701739,0.9052355975630899,1
0.1252886723980671,1978,110.1101906358427,0.9651762602265829,0.8542984801426995,0.878204657812479,1
0.04259737235343205,573,102.9947370472886,0.8905034663821587,0.9538817303909302,0.9598415441200993,1
0.0001940654776921733,10,1.060894312112588,0.6967218781977477,0.9997466003783956,0.9998058384769515,0
0.4360069087310058,1956,93.5202331293127,0.993407346088009,0.5435408389871449,0.6722697489172904,1
0.007684992916610065,222,64.88288955596273,0.8246685350886787,0.9910921090848864,0.992183725619781,0
0.07170719400725804,810,81.9038244123036,0.9340485289886251,0.9219936120270602,0.9375452421480466,1
0.1304314075569097,1025,71.95540134887528,0.9775735624128,0.8678705003958955,0.8977714786921452,1
0.006171282190611112,229,34.73630657674165,0.6872136410476858,0.9920472223686521,0.9925895642582699,0
0.0,0,0.0,1.0,1.0,1.0,0
0.005783151235226765,187,68.85240341507154,0.7342433378820268,0.9927683863217859,0.993316001581972,0
0.1691668769042675,1517,69.96257455849674,0.9443638769861885,0.8019171904818834,0.841708686897257,1
0.002348192280075297,45,7.592062687614518,0.9076831717254724,0.9974465197885296,0.998130130600652,0
0.002309379184536863,68,39.87774355775603,0.8517329904594416,0.997310068583989,0.9976821511961285,1
0.0,0,0.0,1.0,1.0,1.0,0
0.09152127927962894,871,30.57580601146154,0.9216975645938983,0.9002453656055058,0.9235435481917438,1
0.004055968483766423,136,67.73502007718997,0.788262055114956,0.9950684681195683,0.9956668025522036,0
0.09454870073162686,435,167.3441191376555,0.9708355785945386,0.903508025529055,0.9364937773201426,0
0.01300238700537561,340,34.82573778800047,0.8907041425619677,0.9853028534639304,0.9872892101820572,1
0.003357332764074599,107,50.61642820942653,0.817319569669104,0.9960235873715974,0.9964607619425009,0
0.006850511362533719,124,49.53413122295427,0.8768084927871688,0.9922031837070767,0.9937375189656347,0
0.01665081798598847,297,95.47744727301081,0.8848457339178742,0.981579953500991,0.9839235456395422,0
0.06070368142211182,996,77.6053370238977,0.9061462896581535,0.9333178038967933,0.9428610789520038,1
0.142599313008209,1851,115.1267396982574,0.9503378613589387,0.8518253968446393,0.877985421362572,1
0.07869355120417629,1081,170.1521773030292,0.9281374312034913,0.9172182294801321,0.9296169334454217,1
0.0001552523821537387,22,1.648629683053292,0.4908500903735165,0.9997660932708641,0.9997695385479621,0
0.0,0,0.0,1.0,1.0,1.0,0
0.1535446059500475,910,74.78080776577912,0.9494652336851621,0.8438752490393232,0.8875942793930643,1
0.00116439286615304,29,5.256715137811391,0.8237912667047396,0.9986355429536786,0.9988433094332614,0
0.001979467872460168,73,36.2010058087404,0.7986002279427284,0.9975829609939318,0.9977609460250009,0
0.00923751673814745,134,57.30811664262602,0.9214698721074944,0.9900004914573047,0.9916023018913624,0
0.006811698266995284,209,59.11360180889632,0.7769586562171927,0.9918912445517086,0.9925229246964905,0
0.03374798657066894,796,75.76930723948387,0.8294639408340406,0.9606843380198089,0.9640348581391041,1
0.001882435133614081,129,17.90873650150092,0.6425247316915036,0.9974465241691907,0.9976562641961408,0
0.05773447961342157,923,85.39082296986473,0.9094597871192494,0.9331618927779813,0.9445768661010205,1
0.04779832715558229,1045,135.6281236598963,0.8288976466161394,0.9445060783330272,0.9490370516723563,1
0.08610685245201731,1194,124.6795446571284,0.9312961099701813,0.908017313393637,0.9220463839581392,1
0.01042131615206971,279,134.3215079334139,0.8337783542230491,0.9878173861227435,0.9890279955020941,0
0.0173494537056803,542,48.63855210323185,0.7736612466476485,0.9799620254603969,0.9811835437161059,1
0.5911040385025907,1119,253.8899068262446,0.9896223274575613,0.3918039296006844,0.6702005823023398,1
0.1608802810068117,1221,96.61256871077153,0.9226503292727397,0.8300404407970443,0.8639242128720473,1
0.01628209357837334,144,67.88606682000702,0.946166364131013,0.9829450204075438,0.9888149062576921,0
0.03933707232820353,296,68.33536704222057,0.9737163566912719,0.9601977652548183,0.972282769599171,0
9.703273884608666e-05,14,6.182760906007563,-9.736463653328593e-05,0.9998050792457597,0.9998050819975419,0
0.07240582972694987,1003,119.0406611827999,0.8948170953330065,0.9172761456138433,0.9291663830469069,1
0.0802654815734829,1658,158.1731706366224,0.8818911264870858,0.8757203846544348,0.8916801457125787,1
0.009974965553377709,308,153.588008264785,0.7988880586989674,0.9881097705144807,0.989396706042482,0
0.02476275495352132,316,131.1744181513392,0.9377899830779098,0.9734521556853751,0.9807204496110551,0
0.0009703273884608667,48,19.2914896105415,0.6197218796583555,0.9986940206808785,0.9988344031729434,0
0.05719109627588349,928,94.45199017582159,0.9265971944532719,0.9401984005640599,0.9497916850060857,1
0.01022725067437753,326,28.09874858679974,0.7693234469924283,0.9878368707484803,0.9886924517853085,1
0.08057598633779037,1255,95.27287435187714,0.8591283530103886,0.9118581243351789,0.9237396718687247,1
0.4306118884511634,756,84.90183618572375,0.9903056618762859,0.566542262346931,0.7097885261350155,0
0.08482602029924896,1276,96.23540992553895,0.8981489409804264,0.9095771681321452,0.9221214495164816,1
0.0,0,0.0,1.0,1.0,1.0,0
0.02895456927167226,482,187.5632918794589,0.9192432148744331,0.9681499605156382,0.9725066745950093,0
0.1047177317626967,1440,154.1053370238977,0.9343461679303134,0.8729332681474948,0.8949994168234351,1
0.006831104814764502,140,44.24999025379128,0.8432037542722981,0.9922615942271715,0.9932088553011371,0
0.2648023443109705,1521,59.2993840396086,0.9937762229927095,0.6428573669608066,0.7471611736228344,1
3.881309553843467e-05,6,1.501267007134225,-3.884005788233161e-05,0.9999220310901696,0.9999220344408783,0
1.940654776921733e-05,8,0.9855756110872871,-1.94927974113565e-05,0.99996101554507,0.9999610167071005,0
0.130994197442217,1210,113.9136290982808,0.9397668443969195,0.8655309578584144,0.8942673619277853,1
0.003823089910535815,127,63.27375151066235,0.716427391689506,0.9951854288225496,0.9955656844391891,0
0.2014593723922452,2167,116.8476667576313,0.95750334457355,0.780277587110121,0.8224199077549461,1
0.4987288711211162,1248,189.0816927215313,0.9903606203685987,0.4989711844318268,0.696921987949551,1
0.001436084534922083,50,14.92070484581498,0.7360953440594841,0.9982262049517933,0.9983480100112133,0
0.07426885831279474,791,100.6075006822346,0.906643276222091,0.9196551977223595,0.9335721933935621,1
0.1037279978264666,808,138.1573038088184,0.9446195995031835,0.8928383472333533,0.9188325611690056,1
0.06097537309088086,793,64.115668005146,0.9456527424626237,0.9294978439510679,0.9443339186323079,1
0.01197383997360709,272,92.04237651553547,0.8741628235472753,0.9867647830306326,0.9884319335723878,0
0.09093908284655243,1258,133.3270827648045,0.9063465296815413,0.8913140772347077,0.9096591298861089,1
0.08505889887247957,884,44.3497134614635,0.9596469602124236,0.9128530266174751,0.9318462872793002,1
0.1247064759649906,1513,138.9434330045612,0.9340324193623663,0.8680607601057992,0.8892813501481384,1
0.0363872770672825,511,61.91154340961366,0.9398476036827621,0.9612693290893454,0.9690022461316931,1
0.008034310776455977,331,112.8261666211844,0.85225672657039,0.9901954156117989,0.9910819413451578,1
0.002057094063537037,58,38.58715059841722,0.8054346027090487,0.9975245128814395,0.9980721456881163,0
0.01360398998622135,361,103.1589411718841,0.8072233663205372,0.9841725037171456,0.9859173427286116,0
0.353160356304217,1079,73.56444193208841,0.9900068151063135,0.6145547156395993,0.7271086658013759,1
0.4723553727027499,2648,86.73118007095238,0.9891177611244094,0.5225722155894552,0.6490863615176964,1
0.004094781579304857,204,61.35402128571987,0.6760042260694241,0.9945422111742007,0.9950679141308483,0
0.12769508432145,1050,51.00370355931543,0.9478937843604709,0.8695126261134885,0.9031920536674535,1
0.005666711948611462,124,24.21379283458735,0.9018564060039229,0.9935090995644378,0.9945036528450922,0
0.09060917153447573,959,121.1746325679311,0.8972814328325166,0.9020358635739666,0.9250542182352577,1
0.01057656853422345,220,94.73938637869868,0.8690895673274771,0.9880513973874142,0.9907931248260222,0
0.4020648566826447,1991,54.4020116174808,0.9903931104250336,0.5360820331908583,0.6657931924650387,1
0.000698635719691824,102,15.65069587930295,0.3671204048090618,0.9988499594479128,0.9989124300583684,1
0.4524442546915329,357,177.6181240497446,0.9923322333687918,0.5480941696783959,0.7844807888768228,0
0.008538881018455628,276,46.25675412264631,0.7660416870538115,0.9897081707774327,0.9905772928292061,0
0.003958935744920336,105,40.47327589567659,0.8483313278886241,0.9954583094832802,0.9962609283371531,0
0.007083389935764327,280,101.5024950294336,0.7173983079082354,0.9912285315507987,0.9917938458273894,0
0.03334044906751538,219,56.29718139643678,0.9565314994809143,0.9652285026164369,0.9770991268945747,0
0.004482912534689204,120,33.44594752641223,0.8618935656991736,0.994932023018218,0.995708064413536,0
0.002775136330998079,111,52.41811235429418,0.7773806103660624,0.9965108908295721,0.9967601435369822,0
0.003551398241766772,45,16.55857471443608,0.8945592134465051,0.996101562187682,0.9968990618538317,0
0.07081449280987405,907,65.61925460995673,0.9343450433791641,0.9258724391998904,0.939354483707782,1
0.0,0,0.0,1.0,1.0,1.0,0
0.0008150750063071281,35,12.6228996920198,0.6953793232206328,0.9989474173500809,0.9990256601416028,0
0.002697510139921209,51,18.71884137070679,0.8875469300690948,0.9969592136527536,0.9975485134465603,0
0.3701604921500514,808,100.9271568359908,0.9925223631698696,0.6270453481666264,0.7873923713432393,1
9.703273884608666e-05,14,2.907021168765351,-9.727810996185582e-05,0.999805078485703,0.999805088998336,0
0.070989151739797,822,34.47165802502826,0.9529132723126521,0.9272774388373533,0.944761750830527,1
0.009936152457839275,200,66.94682468519747,0.8979706834263901,0.9891235988698768,0.9924633828774424,0
0.01044072269983893,255,61.6381817473003,0.8320807357117406,0.9881877228705009,0.9897468394125373,0
0.0339226455005919,681,77.97335386534641,0.8420136105900208,0.9579554365258792,0.9627871381811083,1
0.002949795260921035,136,77.72710615570543,0.7345848247668447,0.9961990175005393,0.9963699444865799,0
0.006074249451765026,101,22.20716541265448,0.9164433028015085,0.9933532077617657,0.9952351263162039,1
0.03665896873605155,824,172.3558535729601,0.8138729383520547,0.9578580543277496,0.9605239590789612,1
1.940654776921733e-05,8,1.113445869556742,-1.94927974113565e-05,0.99996101554507,0.9999610165300206,0
0.003842496458305032,110,28.34216989591049,0.7769835333104871,0.9954583032808524,0.995749892916641,0
0.06054842903995808,791,80.48885033721882,0.9400241066270599,0.9376843218155667,0.948993762082383,1
0.0029109821653826,63,26.1708705313633,0.8683513604186333,0.9966863133361866,0.9971621542635509,0
0.006210095286149546,724,84.79486179876028,0.7041056244343841,0.9920276886846418,0.9923461035037177,1
0.2861495468571096,2237,91.20437799695918,0.9898602338788827,0.6293390411571711,0.7327920970948492,1
0.001649556560383473,45,10.7937702233831,0.8480976621417458,0.9981287416288371,0.9983449274708518,0
0.01181858759145336,183,53.44345249697867,0.9103919742372973,0.9871353477232591,0.9907525838596076,0
7.762619107686934e-05,4,2.156036801684145,-3.896776125854865e-05,0.9999220307101856,0.9999220331550707,0
0.2085815754235479,1797,126.1031148883084,0.9765985257434312,0.7368575209924695,0.795712250496163,1
0.1223776902326845,1303,94.1157459748158,0.9009233807394688,0.8685314704134353,0.8903604508469103,1
0.3587494420617516,1228,64.72266188452691,0.9933002349041143,0.5984192508159513,0.7248681676372265,1
0.03407789788274564,832,81.22223305134301,0.8894198537419563,0.9613665623639047,0.966774552340611,1
0.1277921170602961,1595,182.848310007407,0.9589314639609103,0.836114864100603,0.868992659196575,1
0.005647305400842244,173,86.97130716151418,0.8153295290812805,0.9932557392790512,0.9941995695581836,0
0.04622639678627569,663,115.2190557872987,0.8566278614903843,0.9497691573702401,0.95423614483485,1
0.1273845795571426,1454,62.63763595961172,0.9532842323339982,0.8676543612509512,0.8937366785124521,1
0.3873741000213472,1522,90.70603485244239,0.9946950047078594,0.6070127189419325,0.760256239209341,1
0.001707776203691125,49,20.34813457565007,0.8117032409312895,0.9979922971832352,0.998254358657709,0
0.08989112926701469,1055,67.59097111223733,0.8365443416995084,0.8984893270777368,0.915826105609612,1
0.008267189349686585,190,106.01352773771,0.867321922805063,0.9906047896099139,0.9925825365971777,0
0.005957810165149721,174,56.23433784257924,0.8105274778581903,0.9930607558228199,0.9935939930919069,0
0.05107803372858002,800,171.8356789208997,0.8989926906307928,0.9451689829415388,0.9524164858086924,1
0.001824215490306429,39,12.47674554598261,0.843524017551485,0.9979533112067672,0.9982642750417763,0
0.1170991092394574,893,72.14358114693385,0.9365593755387702,0.8796255994922095,0.9095006337830452,1
0.006850511362533719,124,49.53413122295427,0.8768084927871688,0.9922031837070767,0.9937375189656347,0
0.06196510702711094,1169,102.3639624186192,0.9081701627615021,0.9198878080962796,0.9317151551869363,1
0.02022162277552446,342,25.86339713851311,0.908085139786196,0.9786950503621339,0.9821855043693888,1
0.06757359933241476,1340,194.4426922926982,0.8745799066183121,0.8740273834864588,0.8955879231240281,1
0.0,0,0.0,1.0,1.0,1.0,0
0.0,0,0.0,1.0,1.0,1.0,0
0.3257583108540822,1021,119.9538224630619,0.9911573952275989,0.633347615774509,0.7678992570772506,1
0.06939781482272118,1341,128.2822502046704,0.8766801705794098,0.9171390818074732,0.9260108492875941,1
0.003687244076151293,139,54.23404545631749,0.7304659064871675,0.9954583133001585,0.9956743019502314,0
0.002348192280075297,100,46.04483256013411,0.7866230156991044,0.9970761680585745,0.9972863215302541,0
0.04451862058258457,919,103.5788468285837,0.9113054416458135,0.9519519262876497,0.9581601168011135,1
0.4098468823381008,1640,220.968090912635,0.9813540703154566,0.5841480909717732,0.7167217570837162,1
0.1854101573871024,1708,96.38363026782584,0.9691442473629338,0.7816090556568986,0.8370266030480197,1
0.08536940363678705,1007,150.4776032123503,0.9361062779532351,0.9113704418691148,0.9268384996639231,1
0.01311882629199092,288,108.1625082842774,0.8275166136608179,0.9850885074857967,0.986687756634056,0
0.000116439286615304,6,1.454524190090055,0.6588993699155266,0.9998440621804576,0.999847857488666,0
0.007374488152302587,280,132.650695879303,0.7253394223298046,0.9908581834289478,0.9915204240074287,0
0.09825535135554736,1336,144.8290904838018,0.8387715221429379,0.8882349788531508,0.9051939550415827,1
0.003357332764074599,98,25.46871466999338,0.7976894041665236,0.9960625672459789,0.9963054276638152,0
0.001086766675076171,86,33.51569139604694,0.4330634347287589,0.9983041919377141,0.9984663082295665,0
0.0,0,0.0,1.0,1.0,1.0,1
0.0,0,0.0,1.0,1.0,1.0,0
0.001610743464845039,62,22.77572024482477,0.6826102761319545,0.997953315680387,0.9980425290081918,0
0.002445225018921384,101,33.764024794355,0.6580636303213871,0.9966863461208973,0.9968596003641829,0
0.00844184827960954,153,57.36045378347822,0.8848928331199926,0.9904098457048303,0.9914167456985652,1
0.0,0,0.0,1.0,1.0,1.0,0
0.0,0,0.0,1.0,1.0,1.0,0
0.01327407867414466,219,41.08463607656622,0.9170547141789935,0.9854394962359875,0.9889663361514234,0
0.00232878573230608,65,24.54130443257573,0.7892631291861821,0.9972905709284076,0.9975311486466902,0
0.1215432086786082,1236,74.50348914272351,0.9201650720841407,0.86241102825463,0.8878608878585293,1
0.1162258145898426,1215,109.5685548321703,0.9326892999180748,0.8638330241221496,0.8900999925184445,1
0.03444662229036077,804,89.20568398892831,0.8104232359769502,0.9548366387984345,0.9586511896469508,1
0.1078227794057715,887,57.82827180226892,0.9430176474357213,0.8879263664082869,0.912731677581689,1
5.8219643307652e-05,8,4.222057619585981,-5.848067213785841e-05,0.9998830489152913,0.9998830487349496,0
0.009877932814531623,235,133.1082219016803,0.8244543492189043,0.9884996205359111,0.9900834491042257,0
0.001804808942537212,59,18.74308993801412,0.7759520328720962,0.99783635936928,0.9979755256656033,0
0.06105299928195773,946,132.9416397021559,0.79443012769845,0.9322264021144041,0.9396765234457323,1
0.002988608356459469,81,27.81883747222331,0.8644090579816456,0.9966473317427141,0.9972149008274063,0
0.0103048768654544,236,65.32187828934543,0.8576267605935781,0.988246209246527,0.9896405783914148,0
0.376370587436201,351,88.8921874390862,0.9918241986907796,0.6220114826381202,0.7821624720353052,0
0.004172407770381727,96,37.11469338427352,0.8825013598522868,0.995360854652997,0.9960637887420445,0
0.002231752993459994,66,27.06923706678102,0.8783970970453067,0.9974660033490815,0.9978231913577159,1
